"Rk","Player","Nation","Pos","Competition","Squad","Age","Born","noventas","Gls","Sh","SoT","SoT%","Sh_noventa","SoT_noventa","G_Sh","G_SoT","Dist","FK","PK","PKatt","xG","npxG","npxG_Sh","G_xG","npG-xG","Pos_main","Pos_secondary"
2404,"Romain Salin","FRA","GK","Ligue 1","Rennes",37,1984,1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
2445,"Romain Thomas","FRA","DF","Ligue 1","Angers",33,1988,18,2,8,4,"50.0","0.44","0.22",0.25,"0.50",8.2,0,0,0,1,1,0.13,1,"+1.0","DF",""
1357,"Romario Rösch","GER","MF","Bundesliga","Mainz 05",22,1999,0,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","MF",""
255,"Romelu Lukaku","BEL","FW","Premier League","Chelsea",28,1993,9.2,5,22,7,"31.8","2.39","0.76",0.23,"0.71",12,1,0,0,3.7,3.7,0.17,1.3,"+1.3","FW",""
2242,"Rominigue Kouamé","MLI","MF","Ligue 1","Troyes",25,1996,18.8,1,19,8,"42.1","1.01","0.43",0.05,"0.13",20.9,0,0,0,1.5,1.5,0.08,-0.5,"-0.5","MF",""
2379,"Ronaël Pierre-Gabriel","FRA","DF","Ligue 1","Brest",23,1998,17.4,0,5,2,"40.0","0.29","0.12",0,"0.00",16.7,0,0,0,0.5,0.5,0.11,-0.5,"-0.5","DF",""
508,"Ronald Araújo","URU","DF","La Liga","Barcelona",22,1999,10.4,2,9,5,"55.6","0.87","0.48",0.22,"0.40",9.2,0,0,0,0.5,0.5,0.06,1.5,"+1.5","DF",""
33,"Ross Barkley","ENG","MF","Premier League","Chelsea",28,1993,1.7,0,6,1,"16.7","3.51","0.58",0,"0.00",22.1,0,0,0,0.8,0.8,0.14,-0.8,"-0.8","MF",""
1980,"Ruben Aguilar","FRA","DF","Ligue 1","Monaco",28,1993,11.1,0,2,1,"50.0","0.18","0.09",0,"0.00",21.7,0,0,0,0.1,0.1,0.03,-0.1,"-0.1","DF",""
103,"Rúben Dias","POR","DF","Premier League","Manchester City",24,1997,18.7,2,12,3,"25.0","0.64","0.16",0.17,"0.67",12.1,0,0,0,1.4,1.4,0.11,0.6,"+0.6","DF",""
616,"Rubén Duarte","ESP","DF","La Liga","Alavés",26,1995,14.4,0,5,1,"20.0","0.35","0.07",0,"0.00",20.6,0,0,0,0.4,0.4,0.08,-0.4,"-0.4","DF",""
655,"Rubén García","ESP","FWMF","La Liga","Osasuna",28,1993,12.9,0,15,5,"33.3","1.16","0.39",0,"0.00",21.7,1,0,1,1.5,0.8,0.05,-1.5,"-0.8","FW","MF"
749,"Ruben Lendinez","ESP","DF","La Liga","Valencia",18,2003,0.4,0,1,0,"0.0","2.73","0.00",0,NA,11,0,0,0,0,0,0.02,0,"0.0","DF",""
248,"Ruben Loftus-Cheek","ENG","MF","Premier League","Chelsea",25,1996,7.7,0,14,3,"21.4","1.81","0.39",0,"0.00",17,0,0,0,0.9,0.9,0.07,-0.9,"-0.9","MF",""
310,"Rúben Neves","POR","MF","Premier League","Wolves",24,1997,15,1,18,6,"33.3","1.20","0.40",0.06,"0.17",26.3,2,0,0,0.5,0.5,0.03,0.5,"+0.5","MF",""
2367,"Rubén Pardo","ESP","MF","Ligue 1","Bordeaux",29,1992,0.1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","MF",""
863,"Rubén Peña","ESP","MFFW","La Liga","Villarreal",30,1991,1.4,0,3,2,"66.7","2.18","1.45",0,"0.00",11.5,0,0,0,0.2,0.2,0.08,-0.2,"-0.2","MF","FW"
903,"Rubén Rochina","ESP","MFFW","La Liga","Granada",30,1991,7.5,1,15,5,"33.3","1.99","0.66",0.07,"0.20",25.4,1,0,0,0.6,0.6,0.04,0.4,"+0.4","MF","FW"
941,"Rubén Sobrino","ESP","FWMF","La Liga","Cádiz",29,1992,11.4,0,12,1,"8.3","1.05","0.09",0,"0.00",13.2,0,0,0,2.3,2.2,0.19,-2.3,"-2.2","FW","MF"
1435,"Ruben Vargas","SUI","MFFW","Bundesliga","Augsburg",23,1998,12.1,0,20,3,"15.0","1.66","0.25",0,"0.00",17.9,0,0,0,1.6,1.6,0.08,-1.6,"-1.6","MF","FW"
988,"Rúben Vezo","POR","DF","La Liga","Levante",27,1994,15.1,0,6,1,"16.7","0.40","0.07",0,"0.00",12.7,0,0,0,0.2,0.2,0.04,-0.2,"-0.2","DF",""
913,"Rubén","ESP","DF","La Liga","Espanyol",20,2001,0.2,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
1796,"Rui Patrício","POR","GK","Serie A","Roma",33,1988,19,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
937,"Rui Silva","POR","GK","La Liga","Betis",27,1994,11,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
1731,"Ruslan Malinovskyi","UKR","FWMF","Serie A","Atalanta",28,1993,11,4,39,9,"23.1","3.54","0.82",0.1,"0.44",21,5,0,0,2.1,2.1,0.05,1.9,"+1.9","FW","MF"
2035,"Ryad Boudebouz","ALG","MFFW","Ligue 1","Saint-Étienne",31,1990,10.7,0,13,2,"15.4","1.21","0.19",0,"0.00",27,5,0,0,0.4,0.4,0.03,-0.4,"-0.4","MF","FW"
44,"Ryan Bertrand","ENG","DF","Premier League","Leicester City",32,1989,3.7,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
145,"Ryan Fraser","SCO","MF","Premier League","Newcastle Utd",27,1994,6.7,0,7,1,"14.3","1.05","0.15",0,"0.00",18,0,0,0,0.5,0.5,0.08,-0.5,"-0.5","MF",""
147,"Ryan Fredericks","ENG","DF","Premier League","West Ham",29,1992,0,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
393,"Ryan Sessegnon","ENG","DF","Premier League","Tottenham",21,2000,1.8,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
2096,"Sacha Delaye","FRA","MF","Ligue 1","Montpellier",19,2002,0,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","MF",""
2444,"Sada Thioub","SEN","MF","Ligue 1","Angers",26,1995,0,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","MF",""
262,"Sadio Mané","SEN","FW","Premier League","Liverpool",29,1992,18,7,60,19,"31.7","3.33","1.05",0.12,"0.37",12.9,0,0,0,9.6,9.6,0.16,-2.6,"-2.6","FW",""
40,"Saïd Benrahma","ALG","FWMF","Premier League","West Ham",26,1995,16,5,43,15,"34.9","2.69","0.94",0.12,"0.33",19,3,0,0,3.3,3.3,0.08,1.7,"+1.7","FW","MF"
2432,"Saidou Sow","GUI","DF","Ligue 1","Saint-Étienne",19,2002,9.3,2,3,2,"66.7","0.32","0.22",0.67,"1.00",5.5,0,0,0,0.4,0.4,0.12,1.6,"+1.6","DF",""
2232,"Saîf-Eddine Khaoui","TUN","MF","Ligue 1","Clermont Foot",26,1995,3.4,0,5,0,"0.0","1.45","0.00",0,NA,19.7,2,0,0,0.3,0.3,0.05,-0.3,"-0.3","MF",""
1315,"Salih Özcan","GER","MF","Bundesliga","Köln",23,1998,10.6,2,11,2,"18.2","1.04","0.19",0.18,"1.00",19.3,0,0,0,0.8,0.8,0.07,1.2,"+1.2","MF",""
1972,"Salis Abdul Samed","GHA","MF","Ligue 1","Clermont Foot",21,2000,15.7,0,6,2,"33.3","0.38","0.13",0,"0.00",20,0,0,0,0.4,0.4,0.06,-0.4,"-0.4","MF",""
368,"Salomón Rondón","VEN","FW","Premier League","Everton",32,1989,7.1,1,14,4,"28.6","1.96","0.56",0.07,"0.25",10.9,0,0,0,1.7,1.7,0.12,-0.7,"-0.7","FW",""
934,"Salva Sevilla","ESP","MF","La Liga","Mallorca",37,1984,5.9,1,9,2,"22.2","1.52","0.34",0,"0.00",26,3,1,1,1.2,0.4,0.04,-0.2,"-0.4","MF",""
1618,"Salvador Ferrer","ESP","DFMF","Serie A","Spezia",23,1998,10.4,0,4,1,"25.0","0.38","0.10",0,"0.00",22.5,0,0,0,0.2,0.2,0.04,-0.2,"-0.2","DF","MF"
1883,"Salvatore Sirigu","ITA","GK","Serie A","Genoa",34,1987,19,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
920,"Salvi","ESP","MFFW","La Liga","Cádiz",30,1991,11.3,1,14,5,"35.7","1.24","0.44",0.07,"0.20",16.9,0,0,1,2.2,1.4,0.1,-1.2,"-0.4","MF","FW"
55,"Sam Byram","ENG","DFMF","Premier League","Norwich City",28,1993,1.5,0,1,0,"0.0","0.66","0.00",0,NA,3,0,0,0,0.3,0.3,0.29,-0.3,"-0.3","DF","MF"
168,"Sam Greenwood","ENG","MF","Premier League","Leeds United",19,2002,0.1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","MF",""
1239,"Sam Lammers","NED","FW","Bundesliga","Eint Frankfurt",24,1997,4,1,12,4,"33.3","3.01","1.00",0.08,"0.25",12.5,0,0,0,1.2,1.2,0.1,-0.2,"-0.2","FW",""
154,"Saman Ghoddos","IRN","MFDF","Premier League","Brentford",28,1993,3.5,1,7,2,"28.6","2.02","0.58",0.14,"0.50",19.3,1,0,0,0.6,0.6,0.09,0.4,"+0.4","MF","DF"
2427,"Sambou Sissoko","FRA","MF","Ligue 1","Reims",22,1999,1.1,0,3,0,"0.0","2.65","0.00",0,NA,21.8,0,0,0,0.2,0.2,0.05,-0.2,"-0.2","MF",""
2430,"Sambou Soumano","SEN","FWMF","Ligue 1","Lorient",20,2001,0.4,0,1,0,"0.0","2.31","0.00",0,NA,9.8,0,0,0,0.1,0.1,0.1,-0.1,"-0.1","FW","MF"
1647,"Samir Handanovic","SVN","GK","Serie A","Inter",37,1984,19,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
1864,"Samir Santos","BRA","DF","Serie A","Udinese",27,1994,15.8,0,8,3,"37.5","0.51","0.19",0,"0.00",9.7,0,0,0,1.3,1.3,0.16,-1.3,"-1.3","DF",""
1543,"Samu Castillejo","ESP","FWMF","Serie A","Milan",26,1995,1.4,0,2,0,"0.0","1.44","0.00",0,NA,12.7,0,0,0,0.1,0.1,0.05,-0.1,"-0.1","FW","MF"
579,"Samuel Chukwueze","NGA","MFFW","La Liga","Villarreal",22,1999,4,2,8,2,"25.0","1.99","0.50",0.25,"1.00",15.7,0,0,0,1.3,1.3,0.17,0.7,"+0.7","MF","FW"
1586,"Samuel Di Carmine","ITA","FW","Serie A","Hellas Verona",33,1988,0.4,0,1,0,"0.0","2.50","0.00",0,NA,16.8,0,0,0,0,0,0.03,0,"0.0","FW",""
2225,"Samuel Kalu","NGA","FWMF","Ligue 1","Bordeaux",24,1997,3.6,1,13,8,"61.5","3.57","2.20",0.08,"0.13",21.3,1,0,0,0.8,0.8,0.06,0.2,"+0.2","FW","MF"
2273,"Samuel Loric","FRA","DF","Ligue 1","Lorient",21,2000,3,0,1,0,"0.0","0.33","0.00",0,NA,19,0,0,0,0.1,0.1,0.12,-0.1,"-0.1","DF",""
2331,"Samuel Moutoussamy","COD","MF","Ligue 1","Nantes",25,1996,6.8,0,6,3,"50.0","0.88","0.44",0,"0.00",14.6,0,0,0,1,1,0.17,-1,"-1.0","MF",""
1767,"Samuel Mráz","SVK","FW","Serie A","Spezia",24,1997,0.6,0,1,0,"0.0","1.67","0.00",0,NA,30,0,0,0,0,0,0.01,0,"0.0","FW",""
971,"Samuel Umtiti","FRA","DF","La Liga","Barcelona",28,1993,1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
1838,"Samuele Ricci","ITA","MF","Serie A","Empoli",20,2001,13.7,1,7,1,"14.3","0.51","0.07",0.14,"1.00",25.4,0,0,0,0.2,0.2,0.03,0.8,"+0.8","MF",""
893,"Sandro Ramírez","ESP","FW","La Liga","Getafe",26,1995,9,2,29,8,"27.6","3.23","0.89",0.07,"0.25",22.2,5,0,0,2,2,0.07,0,"0.0","FW",""
1918,"Sandro Tonali","ITA","MF","Serie A","Milan",21,2000,13.1,2,20,4,"20.0","1.53","0.31",0.1,"0.50",24.1,2,0,0,1.3,1.3,0.06,0.7,"+0.7","MF",""
2381,"Sanjin Prcic","BIH","MF","Ligue 1","Strasbourg",28,1993,9.9,1,13,2,"15.4","1.32","0.20",0.08,"0.50",23.5,0,0,0,0.4,0.4,0.03,0.6,"+0.6","MF",""
585,"Santi Comesaña","ESP","MF","La Liga","Rayo Vallecano",25,1996,14.4,1,16,3,"18.8","1.11","0.21",0.06,"0.33",13.7,1,0,0,2.1,2.1,0.13,-1.1,"-1.1","MF",""
801,"Santi Mina","ESP","FW","La Liga","Celta Vigo",26,1995,14.2,6,35,12,"34.3","2.46","0.84",0.17,"0.50",14,0,0,0,4,4,0.11,2,"+2.0","FW",""
510,"Santiago Arias","COL","DF","La Liga","Granada",29,1992,3.6,1,2,1,"50.0","0.55","0.28",0.5,"1.00",13.3,0,0,0,0.6,0.6,0.3,0.4,"+0.4","DF",""
511,"Santiago Arzamendia","PAR","MF","La Liga","Cádiz",23,1998,2.7,1,2,1,"50.0","0.73","0.37",0.5,"1.00",27.3,0,0,0,0,0,0.02,1,"+1.0","MF",""
1024,"Santiago Ascacíbar","ARG","MF","Bundesliga","Hertha BSC",24,1997,13.9,0,6,1,"16.7","0.43","0.07",0,"0.00",14.9,0,0,0,0.9,0.9,0.14,-0.9,"-0.9","MF",""
1009,"Sargis Adamyan","ARM","FWMF","Bundesliga","Hoffenheim",28,1993,3.7,1,3,2,"66.7","0.82","0.55",0.33,"0.50",16.7,0,0,0,0.5,0.5,0.17,0.5,"+0.5","FW","MF"
1202,"Sasa Kalajdzic","AUT","FW","Bundesliga","Stuttgart",24,1997,0.2,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","FW",""
1718,"Saša Lukic","SRB","MF","Serie A","Torino",25,1996,17.5,1,20,5,"25.0","1.14","0.29",0.05,"0.20",21.8,3,0,0,1.8,1.8,0.09,-0.8,"-0.8","MF",""
1069,"Sascha Burchert","GER","GK","Bundesliga","Greuther Fürth",32,1989,9,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
656,"Saúl García","ESP","FW","La Liga","Alavés",27,1994,0,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","FW",""
312,"Saúl Ñíguez","ESP","MFFW","Premier League","Chelsea",27,1994,1.8,0,1,0,"0.0","0.55","0.00",0,NA,18,0,0,0,0.1,0.1,0.13,-0.1,"-0.1","MF","FW"
1089,"Saulo Decarli","SUI","DF","Bundesliga","Bochum",29,1992,0.1,0,1,1,"100.0","10.00","10.00",0,"0.00",14,0,0,0,0,0,0.03,0,"0.0","DF",""
286,"Scott McTominay","SCO","MF","Premier League","Manchester Utd",25,1996,13.3,1,13,4,"30.8","0.98","0.30",0.08,"0.25",21.2,0,0,0,0.6,0.6,0.04,0.4,"+0.4","MF",""
222,"Sead Kolašinac","BIH","DF","Premier League","Arsenal",28,1993,1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
75,"Séamus Coleman","IRL","DF","Premier League","Everton",33,1988,13,0,4,0,"0.0","0.31","0.00",0,NA,17.3,0,0,0,0.1,0.1,0.04,-0.1,"-0.1","DF",""
250,"Sean Longstaff","ENG","MF","Premier League","Newcastle Utd",24,1997,9.4,1,10,2,"20.0","1.06","0.21",0.1,"0.50",24.3,1,0,0,0.9,0.9,0.09,0.1,"+0.1","MF",""
1057,"Sebastiaan Bornauw","BEL","DF","Bundesliga","Wolfsburg",22,1999,8.7,0,8,2,"25.0","0.91","0.23",0,"0.00",9.9,0,0,0,0.6,0.6,0.07,-0.6,"-0.6","DF",""
1015,"Sebastian Andersson","SWE","FW","Bundesliga","Köln",30,1991,9.1,2,28,10,"35.7","3.09","1.10",0.07,"0.20",12.1,0,0,0,2.9,2.9,0.1,-0.9,"-0.9","FW",""
1141,"Sebastian Griesbeck","GER","MFDF","Bundesliga","Greuther Fürth",31,1990,12.1,0,4,1,"25.0","0.33","0.08",0,"0.00",15.1,0,0,0,0.3,0.3,0.08,-0.3,"-0.3","MF","DF"
1337,"Sebastian Polter","GER","FW","Bundesliga","Bochum",30,1991,13.4,6,29,10,"34.5","2.17","0.75",0.17,"0.50",12,0,1,1,4.6,3.8,0.13,1.4,"+1.2","FW",""
1356,"Sebastian Rode","GER","MF","Bundesliga","Eint Frankfurt",31,1990,2.5,1,4,1,"25.0","1.58","0.39",0.25,"1.00",20,0,0,0,0.4,0.4,0.11,0.6,"+0.6","MF",""
1359,"Sebastian Rudy","GER","MF","Bundesliga","Hoffenheim",31,1990,6.4,2,7,2,"28.6","1.09","0.31",0.29,"1.00",19.1,0,0,0,1.3,1.3,0.18,0.7,"+0.7","MF",""
1436,"Sebastian Vasiliadis","GRE","MF","Bundesliga","Arminia",24,1997,3,0,6,0,"0.0","1.99","0.00",0,NA,24.3,0,0,0,0.1,0.1,0.02,-0.1,"-0.1","MF",""
1948,"Sebastian Walukiewicz","POL","DF","Serie A","Cagliari",21,2000,3.1,0,1,0,"0.0","0.32","0.00",0,NA,5,0,0,0,0.3,0.3,0.31,-0.3,"-0.3","DF",""
1719,"Sebastiano Luperto","ITA","DF","Serie A","Empoli",25,1996,11.1,0,5,2,"40.0","0.45","0.18",0,"0.00",16.4,0,0,0,0.4,0.4,0.09,-0.4,"-0.4","DF",""
2078,"Sébastien Corchia","FRA","DFMF","Ligue 1","Nantes",31,1990,6.5,0,6,2,"33.3","0.92","0.31",0,"0.00",27.1,3,0,0,0.3,0.3,0.05,-0.3,"-0.3","DF","MF"
1574,"Sebastien De Maio","FRA","DF","Serie A","Udinese",34,1987,1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
2192,"Sehrou Guirassy","FRA","FW","Ligue 1","Rennes",25,1996,6.1,1,19,5,"26.3","3.11","0.82",0.05,"0.20",11.2,0,0,0,2.7,2.7,0.15,-1.7,"-1.7","FW",""
2153,"Seko Fofana","CIV","MF","Ligue 1","Lens",26,1995,18.8,5,53,19,"35.8","2.81","1.01",0.09,"0.26",19.7,0,0,0,4.9,4.9,0.09,0.1,"+0.1","MF",""
2293,"Sekou Mara","FRA","FW","Ligue 1","Bordeaux",19,2002,4.5,1,16,5,"31.3","3.56","1.11",0.06,"0.20",16.3,0,0,0,1.2,1.2,0.08,-0.2,"-0.2","FW",""
2472,"Sekou Yansané","GUI","FW","Ligue 1","Paris S-G",18,2003,0.2,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","FW",""
2140,"Sepe Elye Wahi","FRA","FWMF","Ligue 1","Montpellier",19,2003,7.7,4,15,6,"40.0","1.96","0.78",0.27,"0.67",14.7,0,0,0,1.8,1.8,0.12,2.2,"+2.2","FW","MF"
516,"Serge Aurier","CIV","DF","La Liga","Villarreal",29,1992,2.7,0,3,1,"33.3","1.11","0.37",0,"0.00",13.2,0,0,0,0.2,0.2,0.08,-0.2,"-0.2","DF",""
1135,"Serge Gnabry","GER","FW","Bundesliga","Bayern Munich",26,1995,10.6,9,35,16,"45.7","3.32","1.52",0.26,"0.56",15.4,0,0,0,4.9,4.9,0.14,4.1,"+4.1","FW",""
1757,"Sergej Milinkovic-Savic","SRB","MF","Serie A","Lazio",26,1995,15.6,5,33,15,"45.5","2.11","0.96",0.15,"0.33",17.7,5,0,0,2.4,2.4,0.07,2.6,"+2.6","MF",""
59,"Sergi Canós","ESP","DF","Premier League","Brentford",24,1997,14.8,2,23,8,"34.8","1.55","0.54",0.09,"0.25",15.9,1,0,0,2,2,0.09,0,"0.0","DF",""
598,"Sergi Darder","ESP","MF","La Liga","Espanyol",28,1993,16.8,1,23,8,"34.8","1.37","0.48",0.04,"0.13",25.1,0,0,0,1.3,1.3,0.06,-0.3,"-0.3","MF",""
664,"Sergi Gómez","ESP","DF","La Liga","Espanyol",29,1992,17.7,1,5,2,"40.0","0.28","0.11",0.2,"0.50",10,0,0,0,0.9,0.9,0.19,0.1,"+0.1","DF",""
679,"Sergi Guardiola","ESP","FW","La Liga","Rayo Vallecano",30,1991,6.4,3,17,5,"29.4","2.66","0.78",0.18,"0.60",13.6,0,0,0,3,3,0.18,0,"0.0","FW",""
902,"Sergi Roberto","ESP","MFDF","La Liga","Barcelona",29,1992,4.4,2,4,3,"75.0","0.90","0.68",0.5,"0.67",9,0,0,0,1.6,1.6,0.41,0.4,"+0.4","MF","DF"
604,"Sergiño Dest","USA","DFFW","La Liga","Barcelona",21,2000,10.7,0,10,3,"30.0","0.93","0.28",0,"0.00",13.8,0,0,0,1.5,1.5,0.15,-1.5,"-1.5","DF","FW"
485,"Sergio Agüero","ARG","FW","La Liga","Barcelona",33,1988,1.7,1,6,1,"16.7","3.58","0.60",0.17,"1.00",12.1,0,0,0,1.1,1.1,0.18,-0.1,"-0.1","FW",""
512,"Sergio Asenjo","ESP","GK","La Liga","Villarreal",32,1989,2,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
552,"Sergio Busquets","ESP","MF","La Liga","Barcelona",33,1988,17.6,1,6,2,"33.3","0.34","0.11",0.17,"0.50",22.6,0,0,0,0.2,0.2,0.04,0.8,"+0.8","MF",""
562,"Sergio Canales","ESP","FWMF","La Liga","Betis",30,1991,14.7,1,29,7,"24.1","1.97","0.48",0.03,"0.14",18.5,0,0,0,2.6,2.6,0.09,-1.6,"-1.6","FW","MF"
1077,"Sergio Córdova","VEN","FWMF","Bundesliga","Augsburg",24,1997,3.6,0,7,1,"14.3","1.92","0.27",0,"0.00",10,0,0,0,0.9,0.9,0.13,-0.9,"-0.9","FW","MF"
624,"Sergio Escudero","ESP","DFMF","La Liga","Granada",32,1989,5,0,5,0,"0.0","1.00","0.00",0,NA,24.2,1,0,0,0.5,0.5,0.09,-0.5,"-0.5","DF","MF"
698,"Sergio Herrera","ESP","GK","La Liga","Osasuna",28,1993,17,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
878,"Sergio Postigo","ESP","DF","La Liga","Levante",33,1988,2.1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
2387,"Sergio Ramos","ESP","DF","Ligue 1","Paris S-G",35,1986,1.4,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
351,"Sergio Reguilón","ESP","DF","Premier League","Tottenham",25,1996,14.3,1,10,2,"20.0","0.70","0.14",0.1,"0.50",16.1,0,0,0,1.2,1.2,0.12,-0.2,"-0.2","DF",""
2389,"Sergio Rico","ESP","GK","Ligue 1","Paris S-G",28,1993,0.3,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
1845,"Sergio Romero","ARG","GK","Serie A","Venezia",34,1987,12,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","GK",""
927,"Sergio Santos","ESP","DF","La Liga","Real Madrid",20,2001,0.1,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
32,"Shandon Baptiste","GRN","MF","Premier League","Brentford",23,1998,6.5,1,11,4,"36.4","1.69","0.61",0.09,"0.25",20,0,0,0,0.5,0.5,0.05,0.5,"+0.5","MF",""
116,"Shane Duffy","IRL","DF","Premier League","Brighton",30,1992,12.6,1,16,4,"25.0","1.27","0.32",0.06,"0.25",8.7,0,0,0,0.8,0.8,0.05,0.2,"+0.2","DF",""
249,"Shane Long","IRL","FWMF","Premier League","Southampton",34,1987,1.2,0,2,1,"50.0","1.67","0.83",0,"0.00",9.5,0,0,0,0.3,0.3,0.16,-0.3,"-0.3","FW","MF"
1041,"Sheraldo Becker","SUR","FWMF","Bundesliga","Union Berlin",26,1995,6.9,1,16,9,"56.3","2.30","1.30",0.06,"0.11",21.6,0,0,0,1.3,1.3,0.08,-0.3,"-0.3","FW","MF"
828,"Shkodran Mustafi","GER","DF","La Liga","Levante",29,1992,7.1,1,4,2,"50.0","0.56","0.28",0.25,"0.50",16,0,0,0,0.1,0.1,0.02,0.9,"+0.9","DF",""
2343,"Sikou Niakaté","FRA","DF","Ligue 1","Metz",22,1999,2.6,0,2,0,"0.0","0.76","0.00",0,NA,9.5,0,0,0,0.1,0.1,0.04,-0.1,"-0.1","DF",""
1208,"Silas Katompa","COD","FWDF","Bundesliga","Stuttgart",23,1998,1,0,1,0,"0.0","0.98","0.00",0,NA,15,0,0,0,0,0,0.02,0,"0.0","FW","DF"
1445,"Silvan Widmer","SUI","DF","Bundesliga","Mainz 05",28,1993,16.6,2,11,3,"27.3","0.66","0.18",0.18,"0.67",18.8,0,0,0,0.7,0.7,0.07,1.3,"+1.3","DF",""
1126,"Silvère Ganvoula M'Boussy","CGO","FW","Bundesliga","Bochum",25,1996,1.7,0,5,2,"40.0","2.94","1.18",0,"0.00",10.6,0,0,0,1.3,1.3,0.26,-1.3,"-1.3","FW",""
995,"Šime Vrsaljko","CRO","DF","La Liga","Atlético Madrid",29,1992,2.4,1,3,1,"33.3","1.27","0.42",0.33,"1.00",10.8,0,0,0,0.8,0.8,0.27,0.2,"+0.2","DF",""
1779,"Simeon Nwankwo","NGA","FW","Serie A","Salernitana",29,1992,9.2,1,20,6,"30.0","2.17","0.65",0.05,"0.17",10.3,0,0,0,3.3,3.3,0.17,-2.3,"-2.3","FW",""
1026,"Simon Asta","GER","DF","Bundesliga","Greuther Fürth",20,2001,1.9,0,0,0,NA,"0.00","0.00",NA,NA,0,0,0,0,0,0,NA,0,"0.0","DF",""
2004,"Simon Banza","FRA","FW","Ligue 1","Lens",25,1996,1.4,1,6,4,"66.7","4.35","2.90",0.17,"0.25",14.4,0,0,0,1.2,1.2,0.2,-0.2,"-0.2","FW",""
1689,"Simon Kjær","DEN","DF","Serie A","Milan",32,1989,8.9,0,5,1,"20.0","0.56","0.11",0,"0.00",7.2,0,0,0,0.6,0.6,0.13,-0.6,"-0.6","DF",""
1459,"Simon Zoller","GER","FW","Bundesliga","Bochum",30,1991,4,2,5,3,"60.0","1.25","0.75",0.4,"0.67",9.4,0,0,0,1.4,1.4,0.27,0.6,"+0.6","FW",""
1496,"Simone Bastoni","ITA","DFMF","Serie A","Spezia",25,1996,15.1,2,11,2,"18.2","0.73","0.13",0.18,"1.00",21.8,0,0,0,0.8,0.8,0.08,1.2,"+1.2","DF","MF"
1843,"Simone Romagnoli","ITA","DF","Serie A","Empoli",31,1990,7.8,2,5,2,"40.0","0.64","0.26",0.4,"1.00",5.7,0,0,0,1.4,1.4,0.28,0.6,"+0.6","DF",""
1931,"Simone Verdi","ITA","FWMF","Serie A","Torino",29,1992,0.5,1,2,1,"50.0","3.91","1.96",0.5,"1.00",21.1,0,0,0,0.3,0.3,0.16,0.7,"+0.7","FW","MF"
1962,"Simone Zaza","ITA","FWMF","Serie A","Torino",30,1991,1.2,0,7,1,"14.3","5.94","0.85",0,"0.00",8.6,0,0,0,0.9,0.9,0.13,-0.9,"-0.9","FW","MF"
